run_id,channels,run_number,width_mult,seed,experiment,wall,IoU_Ashlar,IoU_Polygonal,IoU_Quarry,IoU_mean_stones,F1_Ashlar,F1_Polygonal,F1_Quarry,macro_F1
7ch_run5,7,5,base,42,v6_stress_shadow050,wall1,0.8719544163494944,0.6303654503340688,0.5439682228324834,0.6820960298386822,0.9315979157760649,0.7732811685930957,0.7046365524732726,0.8031718789474778
7ch_run5,7,5,base,42,v6_stress_shadow050,wall2,0.874951458576061,,0.0882875537003006,0.48161950613818083,0.9333057179416754,,0.16225041515932612,0.5477780665505008
7ch_run5,7,5,base,42,v6_stress_shadow050,wall3,,0.8214002314012067,0.34094631200664405,0.5811732717039253,,0.9019436994024118,0.5085159770437622,0.705229838223087
7ch_run5,7,5,base,42,v6_stress_shadow050,wall4,0.9322264572563819,0.07859144682996999,0.060146149522203485,0.35698801786951845,0.9649246378502385,0.1457297794469887,0.11346765641569459,0.40804069123764064
7ch_run5,7,5,base,42,v6_stress_shadow050,AllWalls,0.8930441107273124,0.5101190428550818,0.25833705951540786,0.553833404365934,,,,0.6160551187396766
